	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Snhg6	5.09249242228012e-52	0.0615300330763662	0.092	0.031	9.82036238712499e-48
Ctsa	7.42397573960751e-52	0.146717690041707	0.947	0.893	1.43163948162591e-47
Slc2a1	7.55521610388121e-52	0.0948140825671967	0.177	0.092	1.45694787347245e-47
0610040J01Rik	8.94953724033866e-52	-0.101199413687538	0.11	0.211	1.72582876142691e-47
Vps13c	1.17975843361493e-51	0.0932959694670491	0.194	0.102	2.27504616338304e-47
Pkib	1.97249400879026e-51	0.0795523015558487	0.139	0.061	3.80375744655114e-47
Pcbp2	4.9277191271903e-51	0.115938404379844	0.348	0.23	9.50261356487378e-47
Nabp1	6.02560469221291e-51	0.0820870356906305	0.135	0.058	1.16197760884634e-46
Arsb	6.25652855268404e-51	-0.145909791888193	0.306	0.384	1.20650896609959e-46
Dip2b	7.28435821699752e-51	-0.111251723312645	0.13	0.231	1.4047156385658e-46
Pomc	8.22434201798995e-51	0.0594072134298515	0.085	0.027	1.58598211474918e-46
Pip4k2a	1.59665247707127e-50	-0.128030323510926	0.238	0.348	3.07898463678424e-46
Arpc1b	1.59956939968722e-50	0.137871333562352	0.693	0.581	3.08460963035683e-46
Sod2	1.84376500129289e-50	0.0925298396656015	0.192	0.111	3.55551642849321e-46
Oser1	2.52323638938232e-50	0.112218648094055	0.242	0.143	4.86580905328486e-46
Hpcal1	2.90184723915669e-50	0.074871548331392	0.139	0.061	5.59592221598975e-46
Eif4b	2.91360649279533e-50	0.0995344373107147	0.253	0.147	5.61859876070651e-46
Vcam1	2.98936777066539e-50	0.0506688480348097	0.052	0.011	5.76469680895113e-46
Hilpda	4.07784977408705e-50	0.0595146668853681	0.078	0.024	7.86372550434946e-46
Tnfsf13b	8.84310732557015e-50	0.0659672707023254	0.106	0.04	1.70530481666295e-45
Dnaja1	1.16137352453531e-49	0.247837521778402	0.517	0.435	2.23959270471389e-45
Gabarap	1.95987150982645e-49	0.136769330842108	0.732	0.627	3.77941621954933e-45
Cited2	2.37390605603432e-49	0.193712203205486	0.276	0.172	4.57784043845657e-45
Rgs2	2.64214722224025e-49	0.236089386172122	0.646	0.638	5.0951167033681e-45
Arhgap45	3.03610981973599e-49	-0.143964719374923	0.401	0.512	5.85483417637888e-45
Myo9b	4.17689557225402e-49	0.0779778430907067	0.151	0.071	8.05472542153465e-45
Txnip	4.6738104332855e-49	-0.0830282860819701	0.46	0.593	9.01297603954776e-45
Cyfip1	6.46950620014765e-49	-0.151145041832054	0.497	0.584	1.24757957563647e-44
Abhd12	8.78900454352728e-49	-0.137266715715409	0.822	0.859	1.6948716361738e-44
Nes	1.52108807417601e-48	0.0546721724666805	0.057	0.013	2.93326624224103e-44
Csf2rb	1.90048826084445e-48	0.102727977156098	0.212	0.116	3.66490156221243e-44
Apod	2.07843996359517e-48	0.109594395418134	0.185	0.097	4.00806362579694e-44
Gcnt2	2.08419618687449e-48	0.106692552196336	0.229	0.129	4.01916392676876e-44
Slc11a2	2.36159843363652e-48	0.0609423305417435	0.093	0.033	4.55410641942466e-44
Rrad	2.86534207694309e-48	0.140506530661434	0.123	0.062	5.52552566117705e-44
Slc6a6	4.314663945179e-48	0.109219147616167	0.297	0.19	8.32039795188318e-44
Laptm4a	5.82307906033193e-48	-0.141654724590005	0.631	0.693	1.12292256599441e-43
Gnl3	6.10745411026311e-48	0.0976346180365412	0.216	0.121	1.17776145062314e-43
Ogfrl1	7.23735532076317e-48	-0.136923601314358	0.28	0.388	1.39565160005597e-43
2010107E04Rik	7.81388459937078e-48	0.118406814265256	0.413	0.29	1.50682950614266e-43
Eef1g	1.01751437097411e-47	0.123291771918971	0.457	0.335	1.96217471298646e-43
Cox4i1	1.16571319072406e-47	0.134423359463311	0.81	0.719	2.24796131699227e-43
Fcgr4	1.59049171459706e-47	0.0714999544524222	0.122	0.051	3.06710422242898e-43
Ankrd44	1.7765080493515e-47	-0.129267331957145	0.25	0.365	3.42581812236944e-43
Atp6v1b2	2.15615252071944e-47	0.107900366302781	0.269	0.164	4.15792452095537e-43
Tmed10	2.34976604279905e-47	-0.146003726397278	0.493	0.589	4.53128883693368e-43
Plbd2	2.37778629577985e-47	0.110452491064807	0.33	0.221	4.58532309278187e-43
S100a1	3.44448018793391e-47	0.0678977761724643	0.112	0.046	6.64233559441175e-43
Gm17056	4.24680309109642e-47	0.0566915417829697	0.089	0.032	8.18953508087034e-43
Bcl2	4.45078134730536e-47	0.0853328372694046	0.148	0.072	8.58288675014367e-43
Gm20186	4.90500698444479e-47	0.0509143552224997	0.062	0.016	9.45881546880333e-43
Col27a1	6.20008679416785e-47	-0.123272619157588	0.203	0.308	1.19562473738733e-42
Ier5l	7.326635192596e-47	0.0557334189221023	0.064	0.017	1.41286833054021e-42
Hpgds	8.36676253585731e-47	-0.150934823528219	0.52	0.607	1.61344648741472e-42
Hpgd	1.04813301205958e-46	-0.153358923923369	0.287	0.382	2.0212197004557e-42
BC035044	1.40747152462035e-46	-0.0843978271331124	0.069	0.152	2.71416808807789e-42
Rps27rt	1.61443176556742e-46	0.0858435236926194	0.19	0.101	3.11327021672022e-42
Fam105a	1.6215876324021e-46	-0.138491708615947	0.419	0.533	3.1270695903242e-42
Tmbim1	2.0035129255583e-46	0.0815797715746938	0.16	0.079	3.86357432564662e-42
Ikzf1	2.26494175862644e-46	-0.127913125221123	0.267	0.375	4.36771368733523e-42
Mmp14	2.47775598361686e-46	0.057683113923035	0.087	0.03	4.77810463880674e-42
Gaa	2.73505682170537e-46	0.111310409975912	0.341	0.23	5.27428357497663e-42
Fus	3.23074729535257e-46	-0.142878815975913	0.469	0.552	6.2301730843579e-42
Cd274	4.40127298109261e-46	0.0540701238635978	0.072	0.021	8.48741481673898e-42
Saraf	8.14086346288895e-46	-0.136446466685024	0.502	0.585	1.5698841101835e-41
Tns1	1.39634949203533e-45	0.0980043328975366	0.254	0.152	2.69272036044092e-41
Mertk	1.4910985120384e-45	-0.138645708046384	0.357	0.457	2.87543437061485e-41
Fam110a	1.50467811174639e-45	-0.0744954563823627	0.043	0.112	2.90162127069174e-41
Gltp	2.14544037844091e-45	0.10030624740967	0.3	0.191	4.13726722578545e-41
Prkab1	2.16253319754615e-45	-0.0874740364517173	0.08	0.163	4.170229018148e-41
Grasp	2.40065565774242e-45	0.0527102120860738	0.052	0.012	4.62942437039049e-41
Tsc22d1	4.2670212553439e-45	0.107316590177861	0.177	0.098	8.22852378880517e-41
Cpeb2	6.11975148089868e-45	0.0856122826492299	0.163	0.082	1.1801328755765e-40
Gusb	7.14882558681652e-45	0.131414805497928	0.534	0.414	1.3785795261617e-40
Klf3	7.30055113175014e-45	-0.113898262352329	0.182	0.286	1.4078382802467e-40
Cryba4	7.50693468371958e-45	-0.0966608253458685	0.102	0.191	1.44763728440848e-40
Eef2k	8.75918597970707e-45	-0.0992315865275148	0.125	0.218	1.68912142432671e-40
Cxxc5	9.08006734556581e-45	-0.115757553653634	0.21	0.311	1.75100018691891e-40
Sertad1	1.01814604906223e-44	0.0529565878966456	0.073	0.023	1.96339284101161e-40
C1qb	1.3136100196132e-44	-0.0801279045427106	1	1	2.5331655618221e-40
Ppp1r14b	1.34629654439037e-44	-0.120269791463187	0.303	0.392	2.5961982562024e-40
Acaca	1.63195780433548e-44	0.0503012468135788	0.075	0.023	3.14706742988055e-40
Osbpl8	1.76801949795117e-44	0.0838023200946392	0.157	0.086	3.40944879984904e-40
March1	2.65780828596439e-44	-0.11209109724635	0.176	0.279	5.12531749865373e-40
Atp2b1	4.83017974467714e-44	0.122199623274571	0.46	0.341	9.3145186196354e-40
Fuca1	4.9455429294127e-44	0.127531252607979	0.498	0.385	9.53698498507946e-40
Sema4b	5.23884161084744e-44	-0.0536847976802322	0.015	0.066	1.01025821623582e-39
Ophn1	7.228158337732e-44	-0.134072932917845	0.339	0.449	1.39387805384824e-39
Tank	8.93869523721074e-44	0.0628588099927332	0.104	0.043	1.72373798954372e-39
Aldoa	1.05273179095841e-43	0.132329572949501	0.553	0.437	2.0300879856842e-39
Canx	1.06664004995041e-43	-0.136330805926976	0.432	0.524	2.05690867232436e-39
Rap1b	1.7772752115332e-43	-0.132287707445212	0.496	0.575	3.42729751792062e-39
Gspt1	2.01542569799667e-43	-0.120527700190669	0.195	0.291	3.88654691601678e-39
Csk	2.08464686516022e-43	-0.114083015235204	0.231	0.331	4.02003301477496e-39
Limd2	2.7798294290814e-43	-0.132471350364765	0.373	0.466	5.36062307104057e-39
Sat1	2.91112956913571e-43	0.157928237523807	0.713	0.611	5.61382226112131e-39
Sorl1	3.09398793028638e-43	0.0538182386632229	0.085	0.03	5.96644632476426e-39
Taf7	4.94588159296044e-43	0.0821967062610074	0.16	0.082	9.53763806386491e-39
Nupr1	7.86595024623056e-43	0.105598514656295	0.193	0.112	1.5168698454831e-38
Use1	1.64490916119559e-42	0.095772601872067	0.279	0.176	3.17204282644957e-38
Ppp1r10	1.76851716724385e-42	0.105580456676102	0.274	0.172	3.41040850531305e-38
Clk1	5.00215336774554e-42	0.113562960380013	0.358	0.251	9.64615255436051e-38
Nrp2	6.62560616808519e-42	0.06868238138966	0.137	0.066	1.27768189345355e-37
Cd33	7.05182086846421e-42	-0.122962711791537	0.268	0.366	1.35987313627464e-37
Fkbp2	7.12818391303985e-42	-0.121263166877345	0.274	0.379	1.3745989857906e-37
Hnrnpk	7.73021883148152e-42	-0.132684691862611	0.487	0.571	1.4906953994629e-37
Cox7c	8.6386756818379e-42	0.117704837183627	0.559	0.442	1.66588221848562e-37
H2-M3	9.08268469862434e-42	0.0828421147694488	0.197	0.111	1.75150491728272e-37
Aldh2	9.54995875097411e-42	0.0893083423268757	0.24	0.145	1.84161404553785e-37
Gpr165	1.00283600548852e-41	-0.0683688669850706	0.01	0.054	1.93386895298406e-37
Snx6	1.15581030954282e-41	-0.10814019563482	0.19	0.287	2.22886460092237e-37
Atp6v0a2	1.42860434699835e-41	-0.0887761881412234	0.096	0.181	2.75492062275162e-37
Chst7	2.71214806892839e-41	-0.0771385223158165	0.065	0.138	5.23010633612151e-37
Rpn1	2.80798251685218e-41	-0.106778591416358	0.191	0.287	5.41491348549775e-37
Pkp4	3.6757165232813e-41	0.0735796270527419	0.145	0.072	7.08825174349565e-37
Lncpint	4.65584109501394e-41	0.0833193858421974	0.188	0.104	8.97832396762488e-37
Sept7	5.17708200771381e-41	-0.116805131176717	0.245	0.347	9.98348494367531e-37
Uap1l1	6.034410441956e-41	0.0797419514387451	0.185	0.101	1.16367570962679e-36
Arhgap24	6.81427132143364e-41	0.0606943158498552	0.107	0.045	1.31406408162526e-36
Rgs3	6.93775901945499e-41	0.0998033522369788	0.161	0.089	1.3378774493117e-36
Bri3	7.870302960736e-41	0.126499057191445	0.581	0.478	1.51770922294833e-36
Gm43936	7.99666798713617e-41	0.0508290255545579	0.055	0.015	1.54207745463934e-36
Arrdc4	1.53387123666536e-40	0.053782517545847	0.087	0.033	2.95791729278549e-36
Tsc22d4	1.63343776022095e-40	-0.123506723507225	0.323	0.416	3.14992137681008e-36
Gbp7	1.83811920684496e-40	-0.0658451459864521	0.033	0.092	3.54462907847983e-36
Naa50	1.98865672603115e-40	0.0820606554334164	0.188	0.107	3.83492563047848e-36
Dnajb4	3.51179272591084e-40	0.102727977156098	0.211	0.126	6.77214109264646e-36
Csnk1e	3.85403820550302e-40	-0.121002588985056	0.309	0.41	7.43212727549202e-36
Taf1d	4.33435436481054e-40	0.0929693790495802	0.282	0.181	8.35836895710065e-36
Cd180	4.55515730264662e-40	0.110163267335497	0.32	0.218	8.78416534242374e-36
Chd4	4.6350696959553e-40	0.106384473545525	0.296	0.195	8.9382684016802e-36
Dot1l	9.87079427614323e-40	0.0568766572962085	0.084	0.033	1.90348396821146e-35
Map4k4	1.07389826145475e-39	-0.134971003430972	0.384	0.478	2.07090540738934e-35
S1pr1	1.08377738650421e-39	0.0742246554958114	0.145	0.073	2.08995631213473e-35
Plxdc2	1.29589726611138e-39	-0.138943388780101	0.598	0.666	2.49900828796918e-35
Bsg	1.3398790869063e-39	-0.124800664689914	0.721	0.765	2.58382283119011e-35
Hspa1b	1.60618432273437e-39	0.25165979616394	0.634	0.573	3.09736584796095e-35
Pea15a	1.70213391595212e-39	0.0953715098086288	0.312	0.208	3.28239504352206e-35
Clec4a2	2.05260558141288e-39	-0.096820662652834	0.145	0.238	3.9582446031966e-35
Prdx1	2.12821773975136e-39	0.133114829541016	0.563	0.467	4.10405508933652e-35
Ppia	2.9944269722355e-39	-0.104076263770919	0.902	0.9	5.77445297325895e-35
Clec4a3	3.3835247195642e-39	-0.0886093006692752	0.1	0.181	6.5247890692076e-35
Vapa	3.42240140003768e-39	-0.112943140034818	0.306	0.39	6.59975885983265e-35
Hnrnpa1	3.57556760636107e-39	0.106205996540857	0.379	0.271	6.89512457210668e-35
Vkorc1	4.80423746600535e-39	0.0936611097856996	0.29	0.19	9.26449152944472e-35
Kdm4a	5.43955527808921e-39	0.0697414793545832	0.126	0.061	1.04896383982672e-34
Egr2	7.21216514086641e-39	0.0582445272188203	0.078	0.028	1.39079392576468e-34
Asph	8.64564404824127e-39	0.13385715628078	0.548	0.446	1.66722599826285e-34
Myo1f	9.12797930126117e-39	0.0935365162718767	0.271	0.176	1.7602395284552e-34
Tecpr1	9.42343531422893e-39	0.0870899647391764	0.165	0.091	1.81721526599591e-34
Tubb2a	9.81318320319663e-39	0.0709963045200573	0.13	0.066	1.89237424890444e-34
Kxd1	1.0041614753856e-38	0.0809678102100539	0.197	0.116	1.93642498913359e-34
Il16	1.6824260565707e-38	-0.0845608275702054	0.099	0.182	3.24439040749094e-34
Il6ra	3.55154355704831e-38	-0.124326250818151	0.378	0.474	6.84879659541195e-34
2010111I01Rik	3.60577791909977e-38	0.0569553493815287	0.089	0.036	6.95338213919199e-34
Man2b1	3.95613090145878e-38	0.125287895971507	0.887	0.82	7.62900283037311e-34
Anapc15	4.44594298854847e-38	0.0588711950843766	0.109	0.048	8.57355645911688e-34
Shisa5	4.47837042830094e-38	0.108076017559385	0.409	0.307	8.63608953393554e-34
Prkca	5.00442685577291e-38	-0.060427953168609	0.038	0.1	9.65053674867248e-34
Cnbp	6.02662568842756e-38	-0.115516800653527	0.321	0.417	1.16217449775637e-33
Hvcn1	1.61810607916768e-37	0.0977173234550523	0.332	0.229	3.12035576306695e-33
Psma7	1.84900749942424e-37	-0.111508526488056	0.3	0.391	3.56562606188971e-33
Srsf5	2.17046702165046e-37	0.112538826281827	0.42	0.316	4.18552860455075e-33
Ctc1	2.52169378830203e-37	-0.106876097388204	0.23	0.325	4.86283430136164e-33
Phf11b	2.7321581350315e-37	0.0584754322947078	0.099	0.043	5.26869374759474e-33
Cers6	3.02317553453995e-37	0.0511197384978626	0.086	0.034	5.82989170080685e-33
St8sia4	3.25584303364664e-37	0.0658661834229032	0.116	0.054	6.27856770608418e-33
Oaz1	3.98421780915266e-37	-0.119994647153833	0.633	0.678	7.68316562317e-33
Bag3	4.52852370133986e-37	0.134035809745515	0.16	0.101	8.73280510566378e-33
Arl6ip1	5.78738045871456e-37	-0.133051262818611	0.591	0.658	1.11603844765852e-32
Os9	8.43186028076838e-37	0.108652892507511	0.477	0.368	1.62599993654337e-32
Actg1	8.61656074965287e-37	0.187464220271944	0.849	0.835	1.66161757496306e-32
Rpl9-ps6	1.27325871815612e-36	0.0565084659971722	0.108	0.049	2.45535211209226e-32
Dusp8	1.29859752784653e-36	0.0570695199971858	0.093	0.039	2.50421547269924e-32
Akr1a1	1.32681016128496e-36	0.117647291336909	0.579	0.487	2.55862071502192e-32
Tbc1d1	1.38657475252369e-36	0.0586071932804705	0.098	0.043	2.67387075276669e-32
Pag1	1.88759704135193e-36	-0.133899570566275	0.485	0.583	3.64004213454307e-32
Sgms1	2.21900991729022e-36	0.0683573434520101	0.128	0.066	4.27913872450246e-32
mt-Nd4	2.42412086970806e-36	0.171063373232177	0.95	0.948	4.67467468514503e-32
Acads	3.51334640367475e-36	-0.0928554493100005	0.182	0.263	6.77513720484638e-32
Asb2	5.1781620820929e-36	-0.0661115622453401	0.051	0.115	9.98556775910794e-32
Tmem106a	6.49598024399654e-36	0.0554620105420491	0.098	0.043	1.25268483025229e-31
Tob2	6.52206328211852e-36	0.0829101290605531	0.203	0.12	1.25771468332373e-31
Ncl	6.79513982443335e-36	0.119108469057771	0.459	0.361	1.31037476374373e-31
Cd68	7.16799299266181e-36	0.13883404243835	0.825	0.762	1.3822757687049e-31
AW112010	7.3620386803789e-36	0.0652026451899824	0.133	0.066	1.41969553912427e-31
Celf2	8.43316394705872e-36	-0.123931727584763	0.418	0.5	1.6262513355508e-31
Echs1	9.18262747022905e-36	0.0893875990083174	0.286	0.191	1.77077788135897e-31
Nfic	1.24523003720913e-35	0.122332711865821	0.434	0.331	2.40130160375409e-31
Tnfsf12	1.4536687858291e-35	0.0766324525926524	0.192	0.112	2.80325488659284e-31
Tnfrsf13b	1.67168307810827e-35	-0.0848078509457414	0.111	0.191	3.223673647824e-31
Slc25a25	2.10292615702335e-35	0.0755611302589725	0.151	0.081	4.05528280120383e-31
Mpp1	2.48838147617908e-35	0.0637937309734986	0.129	0.064	4.79859483866374e-31
Gm46224	2.61474498898323e-35	0.0538582193304034	0.091	0.038	5.04227423675526e-31
Glmp	2.76227792596692e-35	0.10914281532044	0.492	0.387	5.3267767524346e-31
Mtch1	2.77530445353529e-35	-0.104743359159502	0.272	0.36	5.35189710819746e-31
Arid5a	2.81135430809052e-35	0.0680657573565925	0.124	0.061	5.42141564772175e-31
B230219D22Rik	2.90089470205906e-35	-0.083679029949559	0.106	0.186	5.59408534345068e-31
Ndufa6	4.85591819121623e-35	0.102401284126341	0.399	0.301	9.36415263994137e-31
Gng12	5.0721436134252e-35	0.0670387151506231	0.148	0.078	9.78112174412916e-31
Arpc4	5.64761142902155e-35	-0.108229890488963	0.29	0.382	1.08908538797252e-30
Rab14	5.73670709925908e-35	-0.121106353542447	0.498	0.569	1.10626659702112e-30
Gm9493	7.03885002222889e-35	0.0584338528387085	0.109	0.051	1.35737183828662e-30
Ppib	9.42766309789501e-35	-0.120173482718249	0.645	0.693	1.81803055179807e-30
Slc38a2	1.09394775536956e-34	0.10371682366489	0.339	0.238	2.10956885145465e-30
Etv3	1.33571923496623e-34	0.0817834731459408	0.183	0.106	2.57580097270887e-30
Acox3	1.37002726898817e-34	0.123212349434169	0.355	0.255	2.64196058551678e-30
Brd2	1.37053474256004e-34	0.124656800531439	0.327	0.24	2.64293919755278e-30
Anxa4	1.51077345223627e-34	0.0560834186444829	0.102	0.046	2.91337552529242e-30
Jam3	2.19345757651296e-34	-0.0507375577534684	0.026	0.076	4.22986359054758e-30
Cd37	2.37212768840981e-34	-0.120919367777741	0.575	0.628	4.57441103432949e-30
Orai1	2.42812435431446e-34	-0.111481154591863	0.328	0.42	4.68239500486001e-30
Swap70	2.6788215567849e-34	0.0884317794349039	0.26	0.169	5.16583949010401e-30
Igbp1	2.73617908860446e-34	0.079831826035151	0.22	0.137	5.27644775446485e-30
Cebpa	3.71862550412217e-34	0.158620334144993	0.546	0.473	7.17099742214918e-30
Lair1	4.27313697731312e-34	-0.128359409988197	0.681	0.737	8.24031734705063e-30
Dnajc3	4.4256521752715e-34	-0.102604269023569	0.222	0.315	8.53442765479356e-30
Gm10073	6.43937244231261e-34	0.0724378104852554	0.18	0.105	1.24176858177556e-29
Id3	1.0589082067286e-33	0.0743874272755926	0.082	0.035	2.04199858585543e-29
Atp2c1	1.9708542719557e-33	-0.186978589423266	0.246	0.336	3.80059537803937e-29
Slc16a3	2.07536851713349e-33	0.064283573796951	0.126	0.064	4.00214064844021e-29
Mlec	2.14545177845858e-33	-0.0966408589103967	0.206	0.289	4.13728920957953e-29
Litaf	2.47571154228246e-33	0.090994937242912	0.288	0.2	4.77416213813749e-29
Tubgcp5	2.9759383884988e-33	-0.0884685718095751	0.134	0.215	5.73879958838109e-29
Rnf13	3.05722886378376e-33	-0.109630358051991	0.348	0.432	5.8955601409206e-29
Spi1	3.08733752887821e-33	-0.121480151515026	0.57	0.634	5.95362169068874e-29
Hspa5	3.75375356221093e-33	0.197074469209528	0.796	0.786	7.23873836936755e-29
Hbb-bt	4.45617697936831e-33	-0.115972835034954	0.325	0.409	8.59329168701384e-29
Fam167b	4.9983312902048e-33	-0.07506374892006	0.089	0.158	9.63878206003093e-29
Washc2	5.08231188634183e-33	0.085536928742722	0.252	0.165	9.80073024162158e-29
H2-T22	5.76098378343802e-33	0.056153266021445	0.108	0.052	1.11094811279819e-28
Rcsd1	6.12768675917e-33	-0.117848199980847	0.323	0.418	1.18166311463834e-28
Tgoln1	6.20123389157618e-33	0.0852051156890161	0.3	0.206	1.19584594365155e-28
Hint1	7.43409173376928e-33	0.100829664118881	0.486	0.382	1.43359024994007e-28
Fyb	8.22982999293559e-33	0.112507394784237	0.678	0.582	1.5870404158377e-28
Gadd45g	9.77613614937571e-33	0.279888946890803	0.367	0.277	1.88523009504561e-28
Pld1	1.0401028592341e-32	-0.0801367419673437	0.11	0.185	2.00573435374703e-28
Pold4	1.06691611557658e-32	0.0829332151316459	0.344	0.246	2.05744103727787e-28
Adgre1	1.21560613932222e-32	-0.110833348450591	0.357	0.433	2.34417487906897e-28
Nfkb1	1.23541507004755e-32	0.106193407790449	0.352	0.276	2.3823744210797e-28
Rogdi	1.41710846891722e-32	-0.0935616720890783	0.205	0.287	2.73275197145996e-28
Tep1	1.60532145341579e-32	0.0589118873037136	0.121	0.061	3.09570189076701e-28
Cask	1.61156434794412e-32	-0.0661187922868857	0.048	0.104	3.10774068857545e-28
Stxbp2	2.1112085195758e-32	0.0626073203638205	0.146	0.079	4.07125450914996e-28
Hspb1	2.24295971986353e-32	0.367995740344912	0.328	0.276	4.32532352378483e-28
Rpl36al	4.30589670242996e-32	0.0840150826187173	0.291	0.2	8.30349120096594e-28
Hnmt	4.99812481791776e-32	-0.0569010745627873	0.044	0.101	9.63838389887261e-28
Bbs9	5.24515019265229e-32	-0.0615730253767771	0.052	0.111	1.01147476315107e-27
Tagln2	5.56452724752771e-32	0.0815394154620922	0.198	0.123	1.07306343441324e-27
Hcst	6.04918814065252e-32	0.062058524468625	0.127	0.066	1.16652544104343e-27
1700003F12Rik	7.28094799357735e-32	0.0520563612188172	0.1	0.046	1.40405801108146e-27
Gm26917	9.43524354192303e-32	0.0938053276563727	0.244	0.161	1.81949236462444e-27
Cfh	9.81985500007901e-32	-0.119342660546596	0.494	0.57	1.89366083821524e-27
Mgat4a	1.06714983984104e-31	-0.100566225823495	0.25	0.337	2.05789175114946e-27
Eng	1.09179963537213e-31	-0.0811676139814742	0.123	0.197	2.10542641685161e-27
Sh3glb1	1.162375553517e-31	-0.117851323866609	0.506	0.579	2.24152501740218e-27
Polr1d	1.60761062552375e-31	0.0855253309666096	0.323	0.229	3.10011633026e-27
Klhl6	1.62069403138786e-31	0.0768169477111793	0.211	0.133	3.12534637012835e-27
Pde4b	1.71642911730531e-31	0.0666685548747881	0.13	0.069	3.30996190981156e-27
Fermt3	1.87222803847028e-31	-0.104444945087559	0.311	0.404	3.6104045493861e-27
Trio	1.87900116376936e-31	-0.0935791478251883	0.117	0.189	3.62346584421284e-27
Tmem100	2.05116202832647e-31	-0.0613311490573207	0.053	0.112	3.95546085542476e-27
Eif3i	3.36569159531157e-31	0.0791604211969157	0.31	0.217	6.49039967239883e-27
Gsap	3.6164407730343e-31	0.0651465685220158	0.145	0.084	6.97394438671935e-27
Mapk6	3.86772806243481e-31	0.0656835200027796	0.133	0.071	7.45852679559929e-27
Fnip2	3.94044489632458e-31	0.0544202567472865	0.104	0.051	7.59875393807231e-27
Mgll	5.10497963521646e-31	-0.0773779019224899	0.109	0.184	9.84444272855141e-27
Grina	5.50454792871055e-31	0.0970849911717329	0.443	0.347	1.06149702257254e-26
Ppp3ca	5.67260562894948e-31	-0.0981118093804459	0.221	0.306	1.09390526948662e-26
Nap1l1	5.77591585829664e-31	0.0704268309172903	0.177	0.105	1.11382761411392e-26
Zfp706	5.77939503550986e-31	-0.0979794484740293	0.28	0.357	1.11449853864772e-26
Fbxo33	6.05624678020643e-31	0.061601343895246	0.116	0.058	1.16788662909501e-26
Ndufa1	9.86197813716199e-31	0.0799975534444625	0.26	0.174	1.90178386397032e-26
Ifnar1	1.09741041187243e-30	0.0740391961697251	0.19	0.116	2.1162462382548e-26
Arhgdib	1.1380138475147e-30	-0.113934170639636	0.46	0.533	2.19454590354735e-26
Atp6v0e	1.64562338299353e-30	0.0951591017074439	0.549	0.445	3.17342013176472e-26
Iscu	2.46934408038339e-30	-0.10280048896347	0.298	0.383	4.76188312461133e-26
Map2k3	2.88938076184499e-30	0.0632659359613768	0.138	0.083	5.57188186114188e-26
Dtnbp1	3.08133415519037e-30	0.0720625936976665	0.194	0.121	5.9420447848691e-26
Mospd2	3.22170042930835e-30	0.0572797202558806	0.114	0.059	6.21272710787822e-26
Ggt5	3.3166900948432e-30	-0.0544973561558291	0.04	0.093	6.39590517889563e-26
Nlrp3	4.59124463647655e-30	0.0631303566167219	0.13	0.082	8.85375615698138e-26
Snrnp70	5.56124585698076e-30	-0.106930252113675	0.391	0.463	1.07243065106017e-25
Syt11	6.19752236855735e-30	0.0509080187971416	0.094	0.043	1.1951302135526e-25
Arhgef40	7.4196582837053e-30	-0.0646858815211825	0.068	0.13	1.43080690342973e-25
Krr1	7.66002924735629e-30	0.0530358986867065	0.096	0.047	1.47716004006019e-25
F11r	8.44064375235959e-30	-0.104352977116164	0.36	0.428	1.62769374120502e-25
Evl	9.16573035352107e-30	-0.0988513649867289	0.293	0.381	1.767519441373e-25
Fam214a	9.26535709536776e-30	0.0560527072824643	0.111	0.055	1.78673146227072e-25
Plin3	1.01928222059969e-29	0.0508971766048719	0.097	0.046	1.96558383420444e-25
Cttnbp2nl	1.29115594208575e-29	-0.101032923324305	0.278	0.359	2.48986511871816e-25
Pfkfb3	1.32065405146516e-29	0.0843044544202873	0.252	0.169	2.54674927284541e-25
Rassf2	1.63854918139233e-29	-0.0898748120996951	0.199	0.281	3.15977824139696e-25
Ptrhd1	1.87902796316728e-29	0.0541727205397966	0.12	0.062	3.62351752417178e-25
Pld4	1.95379584211076e-29	-0.0916914580140255	0.786	0.784	3.76769990192638e-25
Myc	2.88205683946231e-29	0.077017281731514	0.136	0.077	5.55775840921913e-25
Cysltr1	2.89251544138405e-29	-0.0791542465127606	0.123	0.196	5.57792677716499e-25
Rhoh	2.98989327328198e-29	-0.114825880474676	0.325	0.418	5.76571018819697e-25
Slc20a1	3.07994058219139e-29	0.0528175776985426	0.146	0.085	5.93935741869787e-25
Rassf4	3.37385395001789e-29	0.082772395426534	0.268	0.186	6.50613995721449e-25
Tap1	3.97634419956436e-29	0.0573018347223626	0.12	0.063	7.66798215443991e-25
Akirin2	5.06539803028013e-29	-0.0910315703400989	0.222	0.303	9.7681135615922e-25
Itpripl2	6.12609188172641e-29	0.0572960444449479	0.141	0.079	1.18135555847212e-24
Mafb	7.33810830230178e-29	-0.122378534598027	0.792	0.846	1.41508080501588e-24
Aprt	7.77352859265002e-29	0.0760200146408035	0.241	0.161	1.49904725380663e-24
Tmco3	7.83173520320847e-29	0.0626926744026206	0.128	0.069	1.51027181658672e-24
Srebf2	8.19183502597183e-29	0.0513545247179063	0.095	0.045	1.57971346640841e-24
P2ry6	8.29491076165467e-29	-0.11922429576392	0.487	0.561	1.59959059127749e-24
Whrn	8.29666545629925e-29	-0.0713592072421294	0.099	0.165	1.59992896659275e-24
Atp5l	8.3371360724516e-29	0.0976843080801266	0.527	0.43	1.60773332021157e-24
Gatm	8.35276971890751e-29	-0.131932337088927	0.445	0.527	1.61074811259412e-24
