gene	Arf1_WT.signed.value	aging.signed.value
Eif2s1	-0.000251590427028388	0.00990532216191424
Eif2s2	-0.0128832887015206	-0.597462045303954
Eif3b	-0.0334782004658588	-0.0274571671461249
Eif3d	-0.0119441617148268	-0.372228791533921
Eif3f	5.39831095116546	1.67020893440577
Eif3g	-0.040207301028735	-0.0467224736003619
Eif3h	0.472453684931311	-0.000522421121284958
Eif3i	0.521329953496484	0.0736701038642865
Eif3k	0.253566205172363	0.279742247121666
Eif4a1	2.83553720329385	6.67374654452013e-06
Eif4a2	-0.0128575797020974	-0.000916888058533607
Eif4e	-0.0122258174251427	-0.00650143689982817
Eif4e2	0.0184968161246574	0.00169580735491033
Eif4e3	0.000189274113586065	-0.00228701828551104
Eif4ebp1	0.0915689478444274	0.240420560376591
Eif4ebp2	-0.000265885227497835	-0.00100520893781975
Eif4enif1	-0.00253023813581101	-0.000588390203663626
Eif4g1	-0.0330785928032925	-0.0205056677694671
Eif4g2	-2.06236219743202	-0.226762945909393
Eif4h	-0.121007924738995	-0.032187838551501
Eif5	-0.0135270223370416	0.0165655808444645
Eif5a	0.362296535334532	0.00973379746538715
Eif5b	0.0165027836915567	-0.000139558283968738
Eif6	0.000651323004064852	0.0154822910989808
Elac2	0.000666764652029111	-0.0388722228030639
Elavl1	-0.0502591896488263	-0.226438877135474
Elavl2	0.000778806399224135	0.00542286856226276
Elavl4	-0.010669208895355	-0.00325461501759506
Elf1	-0.181749349241968	0.0859804990533649
Elfn2	-0.00156184007290762	-0.000246657588916987
Elk3	-0.251381371585496	-0.033926089095833
Elk4	-3.38542679568444e-05	0.000267907419849319
Ell	-0.00261978820980313	0.0101254441861837
Ell2	-0.00255487528167081	4.30758514031841
Elmo1	-12.5853314693244	-0.372195629896833
Elmo3	0.00500357265003893	0.00109915032434812
Elmod1	-0.00249455847249808	9.74790470172463e-05
Elmod2	-0.0461223919948856	-0.0025942250083612
Elof1	-0.0215259862593933	-9.00123477390581e-09
Elovl1	0.0400795373439847	-0.0137054008418659
Elovl5	-7.47653178703202e-05	0.00103344784897014
Elovl7	0.000584366504344622	0.00556110526843362
Elp2	-0.0235388968321358	-0.0133581913911583
Elp3	-0.0139277576848862	-0.475319474744605
Emb	0.000624681223682576	0.692715116098051
Emd	-0.0035241573615964	-0.0211482300318075
Emg1	-0.0480016748215183	-0.151163077476406
Emid1	-0.00386863977292402	0.0074723470258947
Emilin1	-0.00102200969287003	-0.00361113641873774
Emilin2	0.00119187528386333	0.342126482381534
Eml1	-0.000571741355722365	0.00167956355720949
Eml3	-0.000274947486692316	0.00409902156545566
Eml4	-0.371288175531653	-0.102251049888214
Eml5	0.010626027375456	-0.0397185046725691
Emp2	-0.00450670667602247	0.144509330302394
Emp3	0.0670372120408371	-0.000258321463389247
Enah	0.000957032139531703	-0.158969653631404
Enc1	-0.139663890486038	-0.35006187255397
Endod1	-0.164118787616502	-0.438665398454713
Eng	-3.77313525665733	-0.128353284143553
Eno1	-0.00422808744388475	0.0122645852900184
Eno2	0.00264152862008479	0.288143077496365
Eno3	-0.00245775075328815	0.0153508778569349
Enoph1	-0.0153500479648942	-0.529517728488584
Enox2	-0.00336043148300264	-0.00147343893129932
Enpp1	0.00643047675808669	0.18427578573763
Enpp2	17.1525917944104	0.807906135006057
Enpp4	-0.0123091047374966	-0.0306120083048206
Enpp5	-0.0254647927630062	-0.00586273590679755
Ensa	-0.00609133632133002	-0.00375751657203293
Entpd1	-0.925546287150155	-0.0228836001382562
Entpd5	0.000812166236294897	-0.00422817593088445
Entpd6	-0.00196921526086226	-0.000723293870519508
Entpd7	-0.000125826925589147	0.00762866598151633
Ep300	-0.543197281500501	-0.0111432999696633
Ep400	-0.0771841302149952	-0.0323333956687196
Epas1	-0.0932462777127818	-0.000431701039923769
Epc1	-0.0107841697130119	-0.0207628440911393
Epdr1	-0.00064370001788886	-0.0131355303677128
Epha1	0.000213023777601778	-0.000505458540930102
Epha10	0.000394607268978501	0.000104664874827028
Epha2	-0.299652241746136	-0.00102612674831706
Epha3	2.97370993903067e-05	-0.000606346781933496
Epha4	-0.00695634697173032	0.0116936508627224
Epha5	0.001341947387169	0.000494548702905376
Epha7	-4.57260911117109e-05	0.0228143713299354
Ephb1	-2.64872468639077e-05	-0.0348772350581614
Ephb3	-0.0192631479546942	-0.00189972631554537
Ephb4	0.000172405317933485	-0.0199930462996824
Ephb6	-0.000348741294106647	-0.0156480393468682
Ephx1	-8.47811637653353e-05	0.0625249996235306
Ephx2	-8.10970435207955e-05	0.136022808721043
Epm2a	-0.00832861432574634	-0.00277741536322384
Epm2aip1	-0.0114577567532429	-0.0958595831766111
Epn1	-0.0406927253074232	0.00105808078479547
Epn2	-0.211319895546397	-0.369052752607693
Epor	-0.000997294065647425	-0.00892881558267228
Eps15	-0.0131047449074375	0.0115471332212602
Eps15l1	-0.0374854770689686	-0.0367795473810904
Eps8	-0.00307521469384423	0.000321397524862725
Eps8l1	-0.265783589723738	-0.0238339076349707
Epsti1	0.00153799966222391	0.901847419363982
Eral1	-0.012136538791331	-0.000166090844108836
Erc1	-0.00188551552335328	0.00167120689522986
Ercc1	-0.00133231224998329	-0.00763942117849453
Ercc2	-0.0102063811575173	0.0215220997875698
Ercc3	-0.00153087910580256	0.0121589534617138
Ercc4	-0.00692494622886174	-0.0597895258373479
Ercc6	-3.45005113821251e-06	0.00417547353441484
Ercc8	-0.00223559197479535	-0.654578925264531
Erf	-0.349556979107314	-0.00274531352974453
Ergic1	0.00053748043577265	-0.0146606699472692
Ergic2	-0.0442895498606753	-0.00548861765609746
Ergic3	0.000359745122523362	0.0244105836376568
Erh	0.00412784131970735	-0.192398080305163
Erich1	-0.0064865959826386	-0.161899260813562
Erlin1	-0.0112567095173547	-0.0288018191713669
Erlin2	-0.0314202270346206	-0.128308062893133
Ermap	-0.00552474131267266	-0.0015980809218248
Ermp1	-0.000290322851113336	-1.48547618032993
Ern1	0.0018969388510775	-1.06083274924618e-05
Erp29	0.111379615007291	-0.380397920437878
Errfi1	-0.378978243427081	0.0789880895100291
Esco1	-0.0139475417751514	-0.00273662289594534
Esco2	4.20382097869301e-05	0.000583322192333003
Esd	0.00356329863387759	-0.044469907629809
Esm1	0.00562953369974891	0.00171019824848907
Espl1	-0.00797967273481541	0.00946263868098727
Espn	0.00452415608766411	-0.00563108992234113
Esr1	-0.0001862294592001	0.00678391584564038
Esrra	-0.00326432958668274	-0.0018809847198711
Etaa1	-0.00305485560781052	-0.0119686677573696
Etf1	-6.2116809513591e-05	-0.00355839163342762
Etfa	-0.00273177350278024	0.0544592321881304
Etfb	-0.29134490667109	-0.156625603583398
Etfdh	-0.00369717818299057	-0.0517451462809745
Ethe1	-0.000166678616375307	0.00686913548988169
Etnk2	1.47726561271956e-05	0.00369930209048633
Ets1	-2.13565313977821	0.0441307410940833
Ets2	0.123136536798738	-0.0222270478720477
Etv1	-0.147852136946229	-0.00266855358308877
Etv4	0.00118112455277995	-0.00274420880345906
Etv5	-0.201129290285483	-0.000191419474847684
Etv6	1.18179628439817e-05	0.00843706358845616
Evi2a	-7.41687932665866	-0.0210858764968315
Evi5	-0.176365998891885	-0.0578250313179933
Ewsr1	-0.170073829386007	-0.000454192193887886
Exo1	-8.9243998159736e-05	0.02568002648242
Exoc2	-0.00538996205732242	-0.0311989684090386
Exoc3	-0.467422164152896	-0.088999781838075
Exoc4	-0.310990167390142	-0.00052687177026546
Exoc7	-0.0596347101913114	0.00030789671075044
Exoc8	-0.026140214695785	0.00155714723234982
Exosc1	-0.000146093407938604	0.000127412744662098
Exosc10	-0.0117989408976447	-0.021568193404561
Exosc2	4.17046999533823e-05	-0.000157930368054796
Exosc3	-0.000238690478589588	-0.00166882070987518
Exosc4	-0.00192870089322231	-0.00334908288726396
Exosc5	-0.00477558534372374	-0.320902949046979
Exosc7	-0.0101394473849221	-0.00391687889337968
Exosc8	-0.00425880104320941	0.00246757554166204
Exosc9	-0.00767998320689308	0.000937559699987274
Ext1	0.000126234596850079	-0.0011797533599851
Ext2	-0.00289909716248147	-0.115937143990013
Extl1	-0.000818602244316601	-0.00143710901277536
Extl2	0.00436443461334584	0.0651045198174883
Extl3	-0.0116367090646039	-0.0375916660910135
Eya1	0.000102813816860957	-0.0010996088433081
Eya3	-0.00571135829743139	0.00227344068674735
Eya4	-0.0872826752211523	0.000316917638431549
Ezh1	-0.057035112803169	3.8119021935735e-05
Ezh2	-0.00577345530004875	-0.0226228838389711
F10	-0.00553735321060758	0.0165475522784177
F11r	-7.34519702209942	-1.38469164728037
F13a1	-3.40335851920568e-05	0.593407760456921
F2	-3.94240330876842e-06	-0.07065963853073
F2r	-7.05833707339306e-05	0.00478873139247705
F2rl2	7.60118898309619e-06	-0.0194812686180156
F3	-0.0146093660759808	1.77538946115152e-05
F5	0.0050886837770861	-0.00022871726928851
F9	-0.0273354640229799	-0.157493465408822
Fa2h	-0.000729846699379702	0.0166716527608664
Faah	0.00782229712488423	0.00284996623068628
Fabp3	0.388134997538521	0.0944701810555239
Fabp4	-0.00116523694694443	0.291867058776632
Fabp5	2.50636931368744	-0.00572115823809901
Fabp7	-4.90337505670525	-0.000129316867699901
Fadd	-0.00872948307837628	-0.000328994318071986
Fads1	-0.134459079620565	-0.258719387934906
Fads3	7.41662749131847e-05	-8.72123463264349e-05
Faf1	-0.00301623791521643	-0.0143100226634605
Fahd1	0.000190164512701032	-0.104302491750745
Fahd2a	0.00407106535453172	0.36386460201094
Faim	0.000207703974914777	-0.0170340989109001
Faim2	-0.000518402246597318	-0.000624461122196614
Fancb	-0.00113330198865351	0.00173044496527649
Fancc	-0.0033317417585634	0.00615432343479098
Fancg	-0.00102461869907393	-0.000684390227431083
Fanci	6.71548585442384e-05	-0.00363665951196551
Fancl	-0.00212684977760523	-0.180471761609313
Fars2	0.000450748182408298	0.00356612150689647
Farsa	0.000261692768452475	-0.00035481481510667
Farsb	-0.00265598692178174	8.99559785844173e-05
Fas	0.0003882760986924	0.000761104927289355
Fasn	-0.00469140419695492	-0.00753627849052472
Fastk	8.51025332266943e-05	0.000810852753752817
Fastkd1	0.000838489481776948	-0.190025226834594
Fastkd2	-0.000954778154987363	0.000351447566601341
Fastkd5	-5.18576706957696e-05	-0.135923699001866
Fat1	-0.00184824030098982	0.000111223774616915
Fbf1	-0.0804710763569975	-0.000579802043032338
Fblim1	-0.0479275559481997	0.890171605783725
Fbln1	-8.24246321239309e-05	0.0358719841220521
Fbln2	-0.0596186681296548	0.000494298435115354
Fbn1	0.000362295356927242	-0.00647937141462362
Fbxl12	-0.0230181092077262	-0.0526815329982909
Fbxl14	0.00332596362241015	-0.118760609373348
Fbxl15	0.0015454449774412	0.00016163446264033
Fbxl20	-0.0121460445623202	-0.0157110732370622
Fbxl22	-0.000362597967897728	-0.154229158653241
Fbxl4	-0.0138127120901727	0.0316241084855341
Fbxl5	-0.0318470134801567	-0.000378424709117802
Fbxl6	0.00157616351484862	0.000235652380028504
Fbxl8	0.00976914317571332	-0.000811310870267592
Fbxo16	-9.61845276511378e-05	0.00427153615103713
Fbxo2	0.0150196595523048	0.00855111894240683
Fbxo21	8.62856185695496e-05	0.00148920451395382
Fbxo22	-0.0332728903487701	-0.00298779151516211
Fbxo25	0.00329921247362758	-0.0532812001935724
Fbxo28	-0.00617905624824684	-0.0118582494471701
Fbxo3	-0.00135747781934224	-0.000302815752111046
Fbxo30	-0.00607372969572801	-1.76289544038205
Fbxo33	-0.0430546275528042	-0.00490659701641955
Fbxo34	-0.00599695477191434	-0.0259763061314442
Fbxo38	-0.0137606886003744	-0.0111108740168067
Fbxo4	0.000265555915669647	-0.0168020996068713
Fbxo42	0.000334303284733274	-0.0248713361628842
Fbxo45	-0.00405585316368625	-3.90538880927528e-08
Fbxo46	-0.00765435752332343	-0.00703371566261006
Fbxo5	0.00129105886718157	-9.11651677735941e-05
Fbxo6	-0.0560426311380978	-9.38893057053473e-05
Fbxo6	-0.0560426311380978	0.0083682314014893
Fbxo7	-0.00215594965178434	-0.249820915998612
Fbxo9	0.00353786911789272	-0.0009021437062202
Fbxw11	-0.166060231359838	-0.00153774298947571
Fbxw4	-0.0167035835935287	-0.0288512379504918
Fbxw5	-0.00920479308821026	0.267825717820762
Fbxw7	-0.0136893222972065	0.00616715584103881
Fbxw8	-0.0311986001321084	9.46085195675513e-06
Fcer1g	-0.597216400590789	0.0127298313924829
Fcf1	-0.0126897983884636	0.006675504799539
Fcgr2b	-0.00681295583997701	0.261439157472732
Fcgrt	-0.272449577766402	-0.0469264829346077
Fcho1	-0.000767446460235139	0.000348015560562663
Fcho2	-0.216241244086591	0.0139875737944219
Fchsd1	-0.00713554000584334	-0.0580683389161127
Fchsd2	-6.46628539756038	-1.00067665608909
Fcrl1	-0.407467758358071	-0.00351399842462197
Fcrla	-0.0263595246314166	-0.00568089939971779
Fdps	-0.00107718470328957	0.0318425390450598
Fdx1	0.00583136205518416	0.000672867101866569
Fech	-0.000105204941265428	0.000938682487789265
Fem1b	-0.00126814517429928	-0.00633845191088235
Fem1c	-0.0189922535095341	-0.00175268073859605
Fen1	0.00621281931038198	0.0437541791111449
Fes	-0.0778685612663638	0.160163859996574
Fez1	-0.00507248999796471	0.00567289045463815
Fez2	-0.987365731649515	-0.107867933514935
Ffar1	0.000255626426373426	0.00147573631555182
Ffar2	-0.000861357888038794	0.143089010620284
Fgd2	-5.08586156382223	-0.20615054016591
Fgd3	-0.0023606902777454	-0.0281215622477422
Fgd4	-0.070407113666414	0.00439379583120861
Fgd5	-0.00363625590636271	0.00408081764484581
Fgd6	0.00157226189143285	0.000942007372850347
Fgf1	0.0061025596485521	-0.00420269500679636
Fgf12	0.000335783557177635	0.067993632566069
Fgf14	0.0025115562616461	-0.00465130655789823
Fgf9	0.000244061295370802	-0.0353046926428164
Fgfbp3	0.00238360637217662	-0.221168996559219
Fgfr1	-0.00322730810055095	0.00169526010641741
Fgfr1op	0.0438052841524044	-0.00119257437291649
Fgfr1op2	-0.01757961822323	4.04212694291774e-05
Fgfr2	-0.00670751460932018	-0.000319063207181213
Fgl2	0.0755887170415128	16.9995672084889
Fgr	0.000423770860595498	0.337087945018501
Fhit	-0.00158019374031959	-0.00683256337813238
Fhl1	-0.00364409295244167	0.135491166047718
Fhod1	-0.162542912807787	-0.015281719107184
Fibp	-0.00060548604447151	0.201103135493438
Fig4	-0.00739441425739781	-0.00882948265413081
Fign	-0.0011986390305408	-0.00252798934540181
Fignl1	0.00020632514853465	0.0320428896088527
Fis1	-0.0444787635517101	0.0582192654907737
Fiz1	-0.00131701846270641	-0.0250910090013462
Fjx1	-0.0120380738019748	0.00629639155113847
Fkbp14	-0.00520678817647294	0.00464189190848028
Fkbp1a	0.0265278005353633	0.0215684737433668
Fkbp1b	0.00752722318757112	0.00284638307338556
Fkbp2	-0.0412765756619811	-9.84135446780668e-06
Fkbp3	-0.0434580618639251	-0.0808115175786737
Fkbp4	0.00148553865684194	-0.598228798095391
Fkbp5	21.914633382208	0.0630613958711111
Fkbp7	-0.000251172371316821	-0.00127246916232291
Fkbp8	-0.0216721310304096	0.00254526934204534
Fkbp9	0.00237085153105314	-4.69763898684547e-07
Fkbpl	0.00770023362264659	-0.071660373745134
Fkrp	-0.000966025368699853	5.29942991957689e-05
Flad1	0.0011212163510591	-0.00290434954938126
Flcn	-0.0129843041247331	0.0282337942221686
Fli1	-0.192341387288819	-0.000401098821695413
Flii	-0.138610807371516	-1.15598579047967e-05
Flna	0.000239326929759499	0.201408293056103
Flot1	0.00135952287433951	0.0414927733916874
Flot2	2.27618986048276e-05	0.329807284213475
Flrt3	-6.36535666838825e-05	0.0723729609121778
Flt1	-0.0236113727478262	0.530332503461247
Flt3	0.000300018130826016	-0.0005229186700157
Flywch2	0.0076325196422435	0.00205018184113425
Fmn2	-0.00206160084159906	-0.0103985708744773
Fmnl1	-0.621382287903822	0.000474130244468954
Fmnl3	-0.734743814315226	-2.39321665970542e-06
Fmo5	-0.0355233995475499	-0.0262857677603476
Fmod	-0.00106583989100427	0.00221292329355572
Fmr1	-0.00339039480734966	-0.0117609139587659
Fmr1nb	-0.0351508914750002	-0.0207935906035299
Fn3k	0.00138724151755521	0.00495190867312405
Fnbp1	-0.556610871765652	0.48031628176387
Fnbp1l	-0.00858179043926269	-0.121168398161754
Fnbp4	-0.00030020722859884	-0.000777250858866359
Fndc3a	-0.130296378205861	0.0026089599985897
Fndc3b	6.24604451445173e-05	0.0110751967553284
Fndc4	-0.00148092003416558	-0.0181092514149506
Fndc5	-0.000230914948664114	0.022245945734167
Fndc7	5.38066310495964e-05	-0.00118509515779565
Fnip1	-0.00736127169047872	0.320308328419836
Fnta	-0.134567244993756	-0.0222146449948573
Folr1	0.0925829588713719	0.0865461443592423
Folr2	0.000320477215151748	-0.00207674099822999
Fos	0.0315025741599756	0.264621550846383
Fosb	-0.226566818829499	0.104171264521105
Foxa1	7.30516586108902e-05	-0.000540877123999047
Foxb1	0.00212782095856669	-0.00124328098408912
Foxd3	-0.000932893537377023	-0.0154749724751694
Foxg1	-0.000936705521824955	0.0704340600493647
Foxj1	-0.00189013939832076	0.00023660107010514
Foxj2	-0.0968995931151257	0.000111643895933186
Foxj3	-0.0275844725880532	-0.100981655988209
Foxk1	-0.00302692262872766	0.00750590714126982
Foxl2	3.28861636147405e-05	0.0020113101825905
Foxm1	-0.0108072162478434	0.0371538852348
Foxn2	0.0055887310910063	0.0150336435489578
Foxn3	-0.230282493507782	-0.549006688590903
Foxo1	-0.0731522435978265	-0.953289849800385
Foxp1	-0.0809687940194575	0.00941287790060869
Foxp4	0.000976689481274218	-0.0400395986347318
Foxred1	-0.00166266575649785	-1.05467589216726e-05
Foxred2	-0.000481989206217112	0.211444135833909
Fpgs	0.00195842384248514	0.00583423719871682
Fpr1	-0.000226611287137386	6.98115281683124e-06
Frat1	0.00296311738554982	-0.00825456559690103
Frat2	0.0087084043372618	-0.0417535861663957
Frg1	-0.0112630788365526	0.0034217799455149
Frk	4.76857886483034e-07	0.0513477686128789
Frmd4b	-2.91325306735205	-0.0142775150818005
Frrs1	0.00472079819770451	0.00458290904706793
Frs2	-0.0340455466690588	0.0113230215713739
Frs3	0.00333338340302917	0.000838598956628332
Fryl	-0.109640746510102	0.000222453476871476
Frzb	-0.300627461634274	0.00194069814573292
Fscn1	-22.7204241712365	-0.0752246925871385
Fth1	37.3444870853425	1.89386422861278
Fto	-0.000971886462755069	-0.139008036139452
Ftsj1	-0.00313382624501502	-0.0784725227706098
Ftsj3	0.00201913566228855	-0.0389780826671073
Fubp1	-0.0416290840725809	-0.0775174899931132
Fubp3	-0.0142381001456053	7.70211576235176e-05
Fuca1	0.240176627699274	-0.000531754367460348
Fuca2	0.0035567615784353	-0.00286629365656989
Fundc1	-0.0226806072204384	0.0337569273515627
Fundc2	0.00102214538334674	0.487008058413112
Furin	0.000703756247375656	-0.0220925310973692
Fus	-0.476640780079228	0.0576989742373697
Fut10	0.00290793378715556	-0.0149492142442998
Fut11	0.0222454071657729	-3.86504885838873e-05
Fut4	0.00198267702952372	0.0360503634861814
Fut7	0.000459255470552374	0.0341946249503485
Fut8	-0.0106828582164884	-0.0110606345775983
Fxyd1	0.00166475519559227	0.055167985000859
Fxyd6	-0.0342683052339826	0.00473388195026439
Fxyd7	0.0180739523497997	0.0120531630827305
Fyco1	-0.0162765777404959	0.00443595773910638
Fyn	-0.0332302706537011	-0.106073605772722
Fyttd1	-0.0171803696932505	-0.0179221668939334
Fzd10	-2.45701965179491e-05	0.00111675636917037
Fzd4	-0.00117104825183752	0.00830879268306468
Fzd5	-0.000730217033902473	-0.0123304929163384
Fzd6	-0.00461401830942355	0.000273259286434723
Fzd7	-0.0185145020978617	0.329208861893037
Fzr1	-0.113142064980367	0.0101046225239186
G0s2	-0.0503143293717293	-6.10113408730816e-06
G3bp1	-0.00976657965166905	-0.000769884489139986
G3bp2	-0.0241518564226975	-0.000152190593543655
G6pc3	-0.0442878646234887	-0.00195522980814106
Gaa	0.0693265620720292	0.541196851698357
Gab1	-0.450228466836174	-0.610917433539324
Gab2	-0.0102329724278316	-0.000107997242597598
Gab3	0.00106973984764525	-0.00108777507406723
Gabarap	-0.0249179064916287	0.00112455991205839
Gabarapl1	0.00493720445595746	-0.0611264725809006
Gabarapl2	-0.116211491159279	-0.199818219791225
Gabbr1	-0.227359691477212	0.00153588427675307
Gabpa	-0.00715696386422728	0.00269008043193114
Gabpb1	-0.0237439069505666	-1.23228604461073e-05
Gabpb2	-0.0589028827214862	0.000842904938815102
Gabrd	-3.57906659341256e-05	0.00525342483033431
Gabrg2	0.00398774366437262	0.0745398110564863
Gabrg3	6.60832165001321e-05	-0.0686424760465712
Gabrr2	0.00103963884376782	-8.37470483070819e-06
Gad1	-0.000262370025047258	0.00136685217315974
Gad2	0.00022848847436217	-0.00547596685061014
Gadd45a	0.0894993137191474	0.0371779322134299
Gadd45b	1.96066536834995	7.03394731968604e-06
